price,listing_year,land_area_cents,built_up_sqft,bedrooms,bathrooms,parking,property_age,land_area_cents_capped,built_up_sqft_capped,bedrooms_capped,bathrooms_capped,property_age_capped,parking_capped,land_area_cents_missing,property_age_missing,built_up_sqft_missing,bedrooms_missing,log_price,n_amenities,amen_vehicle_parking_facility,amen_good_residential_area,amen_electricity_connection,amen_kitchen,amen_hall,amen_dining_room,amen_tar_road_frontage,amen_lorry_access,amen_calm_and_quiet_area,amen_living_room,amen_balcony,amen_kitchen_with_cupboard_works,amen_compound_wall_and_gate,amen_car_porch,amen_sitout,amen_work_area,amen_vitrified_tiles,amen_two_wheeler_access,amen_well_water,amen_3_phase_electricity_connection,amen_full_of_greenery,amen_common_bathroom,amen_water_authority_connection,amen_panoramic_view,amen_bus_route,amen_commercial_residential_purpose,amen_drawing_room,amen_square_plot,amen_posh_residential_area,amen_study_room,amen_24_hours_water_supply,amen_furnished,amen_rectangular_plot,amen_gated_colony,amen_wood_works,amen_marble_flooring,amen_main_road_frontage,amen_security,amen_store_room,amen_landscape_garden,amen_2_side_road,amen_lift_facility,amen_garden,amen_power_backup,amen_air_conditioning,amen_outside_toilet,amen_borewell_water_source,amen_2_way_entrance,amen_swimming_pool,locality_freq,dist_Ernakulam,dist_Idukki,dist_Kannur,dist_Kasargod,dist_Kollam,dist_Kottayam,dist_Kozhikode,dist_Malappuram,dist_Palakkad,dist_Pathanamthitta,dist_Thiruvananthapuram,dist_Thrissur,dist_Wayanad,type_commercial,type_house,type_land,type_other,type_villa
1400000.0,2020,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14.151983508870947,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008502415458937198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10000000.0,2020,5.6899999999999995,2200.0,4.0,4.0,2.0,16.0,0,0,0,0,0,0,1,1,0,0,16.118095750958314,20,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0017391304347826088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1550000.0,2020,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,14.253766134056512,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017391304347826088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19800000.0,2020,5.6899999999999995,2700.0,4.0,5.0,2.0,16.0,0,0,0,0,0,0,1,1,0,0,16.801192546169812,13,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01681159420289855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8700000.0,2020,8.0,2200.0,4.0,3.0,1.0,8.0,0,0,0,0,0,0,1,0,0,0,15.978833698567334,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002898550724637681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1400000.0,2020,12.18,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,14.151983508870947,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01429951690821256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12500000.0,2020,5.6899999999999995,1800.0,3.0,3.0,1.0,11.0,0,0,0,0,0,0,1,0,0,0,16.341239282272525,13,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000000.0,2020,5.6899999999999995,2100.0,3.0,4.0,4.0,13.0,0,0,0,0,0,0,1,0,0,0,16.52356082573315,15,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003671497584541063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6400000.0,2020,8.0,1600.0,3.0,3.0,1.0,16.0,0,0,0,0,0,0,1,1,0,0,15.671808704579888,12,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005410628019323672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23000000.0,2020,5.6899999999999995,2400.0,3.0,4.0,3.0,16.0,0,0,0,0,0,0,1,1,0,0,16.951004817371683,20,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.008502415458937198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16000000.0,2020,5.6899999999999995,3120.0,4.0,5.0,2.0,13.0,0,0,0,0,0,0,1,0,0,0,16.588099342704055,14,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01681159420289855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3200000.0,2020,8.0,1050.0,3.0,2.0,0.0,16.0,0,0,0,0,0,0,1,1,0,0,14.978661680269907,6,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7500000.0,2020,8.0,1950.0,4.0,0.0,0.0,16.0,0,0,0,0,0,0,1,1,0,0,15.830413711839864,17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251207729468599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4200000.0,2020,8.0,1400.0,3.0,0.0,0.0,16.0,0,0,0,0,0,0,1,1,0,0,15.250595321348806,11,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251207729468599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5200000.0,2020,8.0,1600.0,4.0,0.0,0.0,16.0,0,0,0,0,0,0,1,1,0,0,15.46416937585933,12,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251207729468599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14900000.0,2020,5.6899999999999995,2400.0,3.0,4.0,3.0,19.0,0,0,0,0,0,0,1,0,0,0,16.51687183802978,15,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01681159420289855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8200000.0,2020,5.6899999999999995,1780.0,3.0,3.0,1.0,16.0,0,0,0,0,0,0,1,1,0,0,15.919644834185693,6,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01429951690821256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000000.0,2020,8.0,1800.0,3.0,3.0,0.0,16.0,0,0,0,0,0,0,1,1,1,1,13.815511557963774,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005797101449275362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9500000.0,2020,5.6899999999999995,1700.0,3.0,3.0,2.0,16.0,0,0,0,0,0,0,1,1,0,0,16.066802461833923,11,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6780000.0,2020,0.0,1130.0,2.0,2.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,15.729487807409193,15,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.008502415458937198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500000.0,2020,8.0,600.0,3.0,3.0,0.0,20.0,0,0,0,0,0,0,0,0,0,1,15.319588176962746,10,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00676328502415459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17000000.0,2020,0.0,1615.0,3.0,2.0,0.0,12.0,0,0,0,0,0,0,0,1,0,0,16.648723960844016,31,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.009468599033816425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000.0,2020,10.0,2200.0,3.0,3.0,4.0,7.0,0,0,0,0,0,0,0,0,0,1,16.705882371415992,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.007342995169082126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9200000.0,2020,0.0,1560.0,3.0,3.0,2.0,12.0,0,0,0,0,0,0,0,1,0,0,16.034714150714915,28,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.01429951690821256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000.0,2020,8.0,1430.0,4.0,0.0,0.0,16.0,0,0,0,0,0,0,1,1,0,0,15.687312888712007,12,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004057971014492754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7000000.0,2020,8.0,1400.0,3.0,3.0,0.0,16.0,0,0,0,0,0,0,1,1,0,0,15.76142084987672,7,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004057971014492754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13000000.0,2020,5.6899999999999995,3600.0,5.0,6.0,2.0,13.0,0,0,0,0,0,0,1,0,0,0,16.380459992348886,5,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008502415458937198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29900000.0,2020,5.6899999999999995,3500.0,4.0,6.0,3.0,14.0,0,0,0,0,0,0,1,0,0,0,17.21336907180573,12,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000966183574879227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17500000.0,2020,5.6899999999999995,2428.0,5.0,5.0,3.0,14.0,0,0,0,0,0,0,1,0,0,0,16.677711496036597,18,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0.008502415458937198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19500000.0,2020,8.0,3500.0,4.0,5.0,4.0,18.0,0,0,0,0,0,0,1,0,0,0,16.785925074816024,23,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0.008502415458937198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5500000.0,2020,0.0,1200.0,3.0,3.0,1.0,12.0,0,0,0,0,0,0,0,1,0,0,15.520258832020865,6,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008502415458937198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500000.0,2020,12.18,1700.0,3.0,4.0,2.0,20.0,0,0,0,0,0,0,1,0,0,0,15.830413711839864,12,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.008502415458937198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30000000.0,2020,5.6899999999999995,2600.0,4.0,5.0,4.0,16.0,0,0,0,0,0,0,1,1,0,0,17.216707972959764,11,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.008502415458937198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9900000.0,2020,5.6899999999999995,2100.0,4.0,4.0,2.0,16.0,0,0,0,0,0,0,1,1,0,0,16.108045416114916,24,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.00251207729468599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11500000.0,2020,5.6899999999999995,2000.0,4.0,4.0,2.0,16.0,0,0,0,0,0,0,1,1,0,0,16.257857680289998,9,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32500000.0,2020,5.6899999999999995,2800.0,3.0,5.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,17.296750678069195,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008502415458937198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28000000.0,2020,5.6899999999999995,3850.0,5.0,6.0,4.0,16.0,0,0,0,0,0,0,1,1,0,0,17.147715103853763,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11000000.0,2020,6.0,1800.0,3.0,3.0,0.0,16.0,0,0,0,0,0,0,0,1,1,1,16.213405921671733,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01681159420289855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8500000.0,2020,8.0,1950.0,4.0,4.0,1.0,19.0,0,0,0,0,0,0,1,0,0,0,15.955576839107596,10,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0021256038647342996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21000000.0,2020,5.6899999999999995,2400.0,4.0,5.0,3.0,17.0,0,0,0,0,0,0,1,0,0,0,16.860033043306743,14,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.00714975845410628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29900000.0,2020,5.6899999999999995,5000.0,5.0,6.0,4.0,20.0,0,0,0,0,0,0,1,0,0,0,17.21336907180573,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.02570048309178744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39000000.0,2020,5.6899999999999995,2880.0,3.0,4.0,3.0,19.0,0,0,0,0,0,0,1,0,0,0,17.479072229734946,17,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29900000.0,2020,5.6899999999999995,2600.0,4.0,5.0,3.0,17.0,0,0,0,0,0,0,1,0,0,0,17.21336907180573,36,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0.057971014492753624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7200000.0,2020,0.0,1707.0,3.0,2.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,15.789591722875162,31,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0.057971014492753624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000.0,2020,8.0,850.0,2.0,2.0,0.0,16.0,0,0,0,0,0,0,1,1,0,0,14.914123179965662,7,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01565217391304348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16500000.0,2020,5.6899999999999995,2200.0,3.0,3.0,2.0,15.0,0,0,0,0,0,0,1,0,0,0,16.61887099947687,12,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01681159420289855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6000000.0,2020,8.0,1500.0,3.0,0.0,0.0,16.0,0,0,0,0,0,0,1,1,0,0,15.607270193858982,12,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50000000.0,2020,5.6899999999999995,8233.0,4.0,6.0,2.0,20.0,0,0,0,1,0,0,1,0,0,0,17.72753358339242,18,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0.024541062801932367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12900000.0,2020,0.0,1337.0,3.0,2.0,1.0,12.0,0,0,0,0,0,0,0,1,0,0,16.372737946851277,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0.01681159420289855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16990000.0,2020,5.6899999999999995,2180.0,4.0,5.0,2.0,20.0,0,0,0,0,0,0,1,0,0,0,16.648135552506265,30,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0.004057971014492754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000000.0,2020,5.6899999999999995,1500.0,3.0,3.0,2.0,18.0,0,0,0,0,0,0,1,0,0,0,15.894952224644102,15,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057971014492753624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9500000.0,2020,5.6899999999999995,1700.0,3.0,3.0,2.0,17.0,0,0,0,0,0,0,1,0,0,0,16.066802461833923,14,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009468599033816425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8500000.0,2020,0.0,1629.0,3.0,3.0,1.0,19.0,0,0,0,0,0,0,0,0,0,0,15.955576839107596,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01681159420289855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000.0,2020,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15.687312888712007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01681159420289855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12800000.0,2020,8.0,0.0,0.0,0.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,16.36495580701484,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01681159420289855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8200000.0,2020,8.0,1100.0,3.0,3.0,0.0,15.0,0,0,0,0,0,0,1,0,0,0,15.919644834185693,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251207729468599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000000.0,2020,5.6899999999999995,1750.0,4.0,4.0,0.0,16.0,0,0,0,0,0,0,1,1,0,0,15.894952224644102,10,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006570048309178744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6000000.0,2020,5.6899999999999995,1700.0,3.0,3.0,2.0,19.0,0,0,0,0,0,0,1,0,0,0,15.607270193858982,10,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057971014492753624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7300000.0,2020,5.6899999999999995,1650.0,3.0,3.0,2.0,18.0,0,0,0,0,0,0,1,0,0,0,15.803385043104912,11,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057971014492753624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7500000.0,2020,0.0,1462.0,3.0,3.0,0.0,15.0,0,0,0,0,0,0,0,0,1,1,15.830413711839864,8,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.057971014492753624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11400000.0,2020,5.6899999999999995,2000.0,4.0,4.0,2.0,19.0,0,0,0,0,0,0,1,0,0,0,16.249124001084017,12,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057971014492753624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8500000.0,2020,5.6899999999999995,1870.0,3.0,3.0,2.0,19.0,0,0,0,0,0,0,1,0,0,0,15.955576839107596,10,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057971014492753624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000000.0,2020,8.0,2100.0,4.0,4.0,2.0,16.0,0,0,0,0,0,0,0,1,0,1,16.118095750958314,21,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.00714975845410628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
